,chi2,Z,P,P.adjusted,comparisons,metal,Dataset
889,85.23907204,0.342546664,0.365969766,0.39615284,necro100 - smic250,co efficiency,molP
890,85.23907204,0.685093329,0.246642515,0.301133303,necro250 - smic250,co efficiency,molP
891,85.23907204,0.850841715,0.197428643,0.249759126,necro50 - smic250,co efficiency,molP
892,85.23907204,-4.254208575,1.05E-05,0.00011014,psyg100 - smic250,co efficiency,molP
893,85.23907204,-1.900581493,0.028678426,0.056815749,psyg250 - smic250,co efficiency,molP
894,85.23907204,-4.342607714,7.04E-06,8.21E-05,psyg50 - smic250,co efficiency,molP
895,85.23907204,-0.497245158,0.30950809,0.342087889,smic100 - smic250,co efficiency,molP
896,85.23907204,0.342546664,0.365969766,0.388149752,min100 - smic50,co efficiency,molP
897,85.23907204,0.950290747,0.17098227,0.227254915,min250 - smic50,co efficiency,molP
898,85.23907204,-0.917141069,0.179534361,0.235638849,min50 - smic50,co efficiency,molP
899,85.23907204,2.29837762,0.010770153,0.025701502,necro100 - smic50,co efficiency,molP
900,85.23907204,2.640924284,0.00413401,0.013153667,necro250 - smic50,co efficiency,molP
901,85.23907204,2.80667267,0.002502804,0.009385514,necro50 - smic50,co efficiency,molP
902,85.23907204,-2.29837762,0.010770153,0.026925383,psyg100 - smic50,co efficiency,molP
903,85.23907204,0.055249462,0.477969862,0.477969862,psyg250 - smic50,co efficiency,molP
904,85.23907204,-2.386776759,0.008498404,0.02288032,psyg50 - smic50,co efficiency,molP
905,85.23907204,1.458585797,0.072339573,0.120565954,smic100 - smic50,co efficiency,molP
906,85.23907204,1.955830955,0.025242536,0.050970504,smic250 - smic50,co efficiency,molP
907,85.23907204,0.662993544,0.253667344,0.306150243,min100 - vor100,co efficiency,molP
908,85.23907204,1.270737626,0.101911003,0.15508196,min250 - vor100,co efficiency,molP
909,85.23907204,-0.59669419,0.275355786,0.321248417,min50 - vor100,co efficiency,molP
910,85.23907204,2.618824499,0.004411666,0.013234999,necro100 - vor100,co efficiency,molP
911,85.23907204,2.961371164,0.001531363,0.006184351,necro250 - vor100,co efficiency,molP
912,85.23907204,3.12711955,0.000882641,0.003707091,necro50 - vor100,co efficiency,molP
913,85.23907204,-1.97793074,0.02396826,0.050333347,psyg100 - vor100,co efficiency,molP
914,85.23907204,0.375696342,0.353571329,0.386718641,psyg250 - vor100,co efficiency,molP
915,85.23907204,-2.066329879,0.019398671,0.041568581,psyg50 - vor100,co efficiency,molP
916,85.23907204,1.779032677,0.037617202,0.069294847,smic100 - vor100,co efficiency,molP
917,85.23907204,2.276277835,0.011414693,0.026634284,smic250 - vor100,co efficiency,molP
918,85.23907204,0.32044688,0.374314796,0.393030536,smic50 - vor100,co efficiency,molP
919,85.23907204,1.535935044,0.062277156,0.107198383,min100 - vor250,co efficiency,molP
920,85.23907204,2.143679126,0.016029303,0.035810145,min250 - vor250,co efficiency,molP
921,85.23907204,0.27624731,0.391179061,0.402684328,min50 - vor250,co efficiency,molP
922,85.23907204,3.491765999,0.000239919,0.001325869,necro100 - vor250,co efficiency,molP
923,85.23907204,3.834312664,6.30E-05,0.000472185,necro250 - vor250,co efficiency,molP
924,85.23907204,4.00006105,3.17E-05,0.000277052,necro50 - vor250,co efficiency,molP
925,85.23907204,-1.10498924,0.134582126,0.185935832,psyg100 - vor250,co efficiency,molP
926,85.23907204,1.248637841,0.105898783,0.156610876,psyg250 - vor250,co efficiency,molP
927,85.23907204,-1.193388379,0.116358652,0.167365184,psyg50 - vor250,co efficiency,molP
928,85.23907204,2.651974177,0.004001133,0.013128718,smic100 - vor250,co efficiency,molP
929,85.23907204,3.149219335,0.000818536,0.003581097,smic250 - vor250,co efficiency,molP
930,85.23907204,1.193388379,0.116358652,0.169689701,smic50 - vor250,co efficiency,molP
931,85.23907204,0.8729415,0.191347482,0.245018118,vor100 - vor250,co efficiency,molP
932,85.23907204,2.088429664,0.018379547,0.040205259,min100 - vor50,co efficiency,molP
933,85.23907204,2.696173746,0.003507054,0.01187873,min250 - vor50,co efficiency,molP
934,85.23907204,0.82874193,0.203625227,0.251537045,min50 - vor50,co efficiency,molP
935,85.23907204,4.044260619,2.62E-05,0.000250513,necro100 - vor50,co efficiency,molP
936,85.23907204,4.386807284,5.75E-06,7.55E-05,necro250 - vor50,co efficiency,molP
937,85.23907204,4.55255567,2.65E-06,3.97E-05,necro50 - vor50,co efficiency,molP
938,85.23907204,-0.55249462,0.29030476,0.331326084,psyg100 - vor50,co efficiency,molP
939,85.23907204,1.801132462,0.035841002,0.067201879,psyg250 - vor50,co efficiency,molP
940,85.23907204,-0.640893759,0.260795855,0.311176873,psyg50 - vor50,co efficiency,molP
941,85.23907204,3.204468797,0.00067656,0.003088642,smic100 - vor50,co efficiency,molP
942,85.23907204,3.701713955,0.000107074,0.000661339,smic250 - vor50,co efficiency,molP
943,85.23907204,1.745883,0.040415642,0.073166249,smic50 - vor50,co efficiency,molP
944,85.23907204,1.42543612,0.077015587,0.126353697,vor100 - vor50,co efficiency,molP
945,85.23907204,0.55249462,0.29030476,0.33496703,vor250 - vor50,co efficiency,molP
946,81.23303929,-2.635882186,0.004195943,0.01295806,min100 - min250,fe molp,molP
947,81.23303929,1.034037149,0.150559398,0.20530827,min100 - min50,fe molp,molP
948,81.23303929,3.391641849,0.000347376,0.001919709,min250 - min50,fe molp,molP
949,81.23303929,0.427752811,0.334415548,0.365767006,min100 - necro100,fe molp,molP
950,81.23303929,3.063634997,0.001093328,0.00425183,min250 - necro100,fe molp,molP
951,81.23303929,-0.651443404,0.25738015,0.300276842,min50 - necro100,fe molp,molP
952,81.23303929,-2.427786224,0.007595647,0.02044982,min100 - necro250,fe molp,molP
953,81.23303929,0.208095962,0.41757702,0.434114724,min250 - necro250,fe molp,molP
954,81.23303929,-3.205515162,0.000674105,0.00283124,min50 - necro250,fe molp,molP
955,81.23303929,-2.855539035,0.002148192,0.007276134,necro100 - necro250,fe molp,molP
956,81.23303929,1.565247972,0.058762389,0.10283418,min100 - necro50,fe molp,molP
957,81.23303929,4.078463027,2.27E-05,0.000238006,min250 - necro50,fe molp,molP
958,81.23303929,0.417901138,0.3380097,0.365886789,min50 - necro50,fe molp,molP
959,81.23303929,1.15740167,0.123554146,0.172975805,necro100 - necro50,fe molp,molP
960,81.23303929,3.880051312,5.22E-05,0.000498437,necro250 - necro50,fe molp,molP
961,81.23303929,-1.630085036,0.051541763,0.091726866,min100 - psyg100,fe molp,molP
962,81.23303929,1.00579715,0.157256579,0.209011909,min250 - psyg100,fe molp,molP
963,81.23303929,-2.492029529,0.006350774,0.017548191,min50 - psyg100,fe molp,molP
964,81.23303929,-2.057837847,0.019802851,0.043318736,necro100 - psyg100,fe molp,molP
965,81.23303929,0.797701188,0.212521957,0.262527124,necro250 - psyg100,fe molp,molP
966,81.23303929,-3.119473072,0.000905874,0.003658338,necro50 - psyg100,fe molp,molP
967,81.23303929,-3.653240223,0.000129476,0.000906331,min100 - psyg250,fe molp,molP
968,81.23303929,-1.017358037,0.154491568,0.207969419,min250 - psyg250,fe molp,molP
969,81.23303929,-4.30159454,8.48E-06,0.00012718,min50 - psyg250,fe molp,molP
970,81.23303929,-4.080993034,2.24E-05,0.000261588,necro100 - psyg250,fe molp,molP
971,81.23303929,-1.225453999,0.110202106,0.165303159,necro250 - psyg250,fe molp,molP
972,81.23303929,-5.048475855,2.23E-07,1.17E-05,necro50 - psyg250,fe molp,molP
973,81.23303929,-2.023155187,0.021528575,0.046132661,psyg100 - psyg250,fe molp,molP
974,81.23303929,-0.219656849,0.413069207,0.433722667,min100 - psyg50,fe molp,molP
975,81.23303929,2.416225337,0.007841176,0.020583088,min250 - psyg50,fe molp,molP
976,81.23303929,-1.230504207,0.109254176,0.166256355,min50 - psyg50,fe molp,molP
977,81.23303929,-0.64740966,0.258683423,0.298480873,necro100 - psyg50,fe molp,molP
978,81.23303929,2.208129375,0.013617628,0.033252347,necro250 - psyg50,fe molp,molP
979,81.23303929,-1.77468256,0.037975158,0.072498029,necro50 - psyg50,fe molp,molP
980,81.23303929,1.410428187,0.079206644,0.1299484,psyg100 - psyg50,fe molp,molP
981,81.23303929,3.433583374,0.000297829,0.001737339,psyg250 - psyg50,fe molp,molP
982,81.23303929,-0.427752811,0.334415548,0.369617185,min100 - smic100,fe molp,molP
983,81.23303929,2.208129375,0.013617628,0.03404407,min250 - smic100,fe molp,molP
984,81.23303929,-1.416630894,0.078295436,0.130492393,min50 - smic100,fe molp,molP
985,81.23303929,-0.855505622,0.196135647,0.245169558,necro100 - smic100,fe molp,molP
986,81.23303929,2.000033413,0.022748328,0.047771489,necro250 - smic100,fe molp,molP
987,81.23303929,-1.973094275,0.024242411,0.049910847,necro50 - smic100,fe molp,molP
988,81.23303929,1.202332225,0.114617418,0.167150401,psyg100 - smic100,fe molp,molP
989,81.23303929,3.225487412,0.000628792,0.002870571,psyg250 - smic100,fe molp,molP
990,81.23303929,-0.208095962,0.41757702,0.429858697,psyg50 - smic100,fe molp,molP
991,81.23303929,-1.72257213,0.042482964,0.079655558,min100 - smic250,fe molp,molP
992,81.23303929,0.913310056,0.180539748,0.234033006,min250 - smic250,fe molp,molP
993,81.23303929,-2.574752501,0.005015592,0.01462881,min50 - smic250,fe molp,molP
994,81.23303929,-2.150324941,0.01576476,0.035984779,necro100 - smic250,fe molp,molP
995,81.23303929,0.705214094,0.240338506,0.286767535,necro250 - smic250,fe molp,molP
996,81.23303929,-3.207656056,0.000669107,0.002927344,necro50 - smic250,fe molp,molP
997,81.23303929,-0.092487094,0.463155522,0.467608941,psyg100 - smic250,fe molp,molP
998,81.23303929,1.930668093,0.026762056,0.054038766,psyg250 - smic250,fe molp,molP
999,81.23303929,-1.502915282,0.066430446,0.114347489,psyg50 - smic250,fe molp,molP
1000,81.23303929,-1.29481932,0.097691283,0.153098279,smic100 - smic250,fe molp,molP
1001,81.23303929,1.062604962,0.143980568,0.198920522,min100 - smic50,fe molp,molP
1002,81.23303929,3.575820016,0.000174566,0.001078201,min250 - smic50,fe molp,molP
1003,81.23303929,-0.035820098,0.485712904,0.485712904,min50 - smic50,fe molp,molP
1004,81.23303929,0.654758659,0.256311576,0.302390061,necro100 - smic50,fe molp,molP
1005,81.23303929,3.377408301,0.000365862,0.001829309,necro250 - smic50,fe molp,molP
1006,81.23303929,-0.481244044,0.315171531,0.352053305,necro50 - smic50,fe molp,molP
1007,81.23303929,2.616830061,0.004437526,0.013312577,psyg100 - smic50,fe molp,molP
1008,81.23303929,4.545832844,2.74E-06,7.18E-05,psyg250 - smic50,fe molp,molP
1009,81.23303929,1.272039549,0.101679534,0.157005162,psyg50 - smic50,fe molp,molP
1010,81.23303929,1.470451264,0.070719788,0.119767383,smic100 - smic50,fe molp,molP
1011,81.23303929,2.705013045,0.003415085,0.010866181,smic250 - smic50,fe molp,molP
1012,81.23303929,-2.936465243,0.00165988,0.006009911,min100 - vor100,fe molp,molP
1013,81.23303929,-0.300583056,0.381866227,0.405009634,min250 - vor100,fe molp,molP
1014,81.23303929,-3.660491507,0.000125866,0.000943995,min50 - vor100,fe molp,molP
1015,81.23303929,-3.364218053,0.000383804,0.001831793,necro100 - vor100,fe molp,molP
1016,81.23303929,-0.508679018,0.305488616,0.344906502,necro250 - vor100,fe molp,molP
1017,81.23303929,-4.365057726,6.35E-06,0.000111203,necro50 - vor100,fe molp,molP
1018,81.23303929,-1.306380206,0.095711647,0.152268529,psyg100 - vor100,fe molp,molP
1019,81.23303929,0.71677498,0.236756476,0.285740574,psyg250 - vor100,fe molp,molP
1020,81.23303929,-2.716808394,0.003295738,0.010814139,psyg50 - vor100,fe molp,molP
1021,81.23303929,-2.508712432,0.006058604,0.017193336,smic100 - vor100,fe molp,molP
1022,81.23303929,-1.213893112,0.112394272,0.166216881,smic250 - vor100,fe molp,molP
1023,81.23303929,-3.862414715,5.61E-05,0.000491189,smic50 - vor100,fe molp,molP
1024,81.23303929,-3.815092638,6.81E-05,0.000549763,min100 - vor250,fe molp,molP
1025,81.23303929,-1.179210452,0.119157193,0.169074395,min250 - vor250,fe molp,molP
1026,81.23303929,-4.446359741,4.37E-06,9.17E-05,min50 - vor250,fe molp,molP
1027,81.23303929,-4.242845449,1.10E-05,0.000144837,necro100 - vor250,fe molp,molP
1028,81.23303929,-1.387306414,0.082674174,0.133550589,necro250 - vor250,fe molp,molP
1029,81.23303929,-5.202796077,9.82E-08,1.03E-05,necro50 - vor250,fe molp,molP
1030,81.23303929,-2.185007602,0.014444145,0.034468981,psyg100 - vor250,fe molp,molP
1031,81.23303929,-0.161852415,0.435711038,0.444171447,psyg250 - vor250,fe molp,molP
1032,81.23303929,-3.595435789,0.000161925,0.00106263,psyg50 - vor250,fe molp,molP
1033,81.23303929,-3.387339827,0.00035287,0.001852565,smic100 - vor250,fe molp,molP
1034,81.23303929,-2.092520508,0.01819599,0.040650615,smic250 - vor250,fe molp,molP
1035,81.23303929,-4.700153066,1.30E-06,4.55E-05,smic50 - vor250,fe molp,molP
1036,81.23303929,-0.878627395,0.189801668,0.243038722,vor100 - vor250,fe molp,molP
1037,81.23303929,-0.763018528,0.222726173,0.271933118,min100 - vor50,fe molp,molP
1038,81.23303929,1.872863659,0.030543607,0.06051092,min250 - vor50,fe molp,molP
1039,81.23303929,-1.716501667,0.043035132,0.079275242,min50 - vor50,fe molp,molP
1040,81.23303929,-1.190771339,0.116871682,0.168103104,necro100 - vor50,fe molp,molP
1041,81.23303929,1.664767697,0.047979556,0.08685954,necro250 - vor50,fe molp,molP
1042,81.23303929,-2.292757593,0.010930982,0.027993979,necro50 - vor50,fe molp,molP
1043,81.23303929,0.867066509,0.192952785,0.244096896,psyg100 - vor50,fe molp,molP
1044,81.23303929,2.890221695,0.001924851,0.006736979,psyg250 - vor50,fe molp,molP
1045,81.23303929,-0.543361679,0.293440403,0.334904807,psyg50 - vor50,fe molp,molP
1046,81.23303929,-0.335265717,0.368712326,0.395048921,smic100 - vor50,fe molp,molP
1047,81.23303929,0.959553603,0.168639965,0.221339954,smic250 - vor50,fe molp,molP
1048,81.23303929,-1.790114582,0.036717746,0.071395618,smic50 - vor50,fe molp,molP
1049,81.23303929,2.173446715,0.014873356,0.034704497,vor100 - vor50,fe molp,molP
1050,81.23303929,3.05207411,0.00113633,0.004261237,vor250 - vor50,fe molp,molP
1051,81.3216787,-2.231251149,0.012832249,0.030622412,min100 - min250,fe molp uptake,molP
1052,81.3216787,1.344248294,0.089434055,0.134151082,min100 - min50,fe molp uptake,molP
1053,81.3216787,3.339939991,0.000418982,0.001759726,min250 - min50,fe molp uptake,molP
1054,81.3216787,-0.138730641,0.444831502,0.457914781,min100 - necro100,fe molp uptake,molP
1055,81.3216787,2.092520508,0.01819599,0.039803727,min250 - necro100,fe molp uptake,molP
1056,81.3216787,-1.468332752,0.071006929,0.120253671,min50 - necro100,fe molp uptake,molP
1057,81.3216787,-2.682125733,0.003657798,0.011296141,min100 - necro250,fe molp uptake,molP
1058,81.3216787,-0.450874584,0.326039971,0.364193585,min250 - necro250,fe molp uptake,molP
1059,81.3216787,-3.743214479,9.08E-05,0.000794854,min50 - necro250,fe molp uptake,molP
1060,81.3216787,-2.543395092,0.005489051,0.015577036,necro100 - necro250,fe molp uptake,molP
1061,81.3216787,1.254402953,0.10484779,0.152903027,min100 - necro50,fe molp uptake,molP
1062,81.3216787,3.38181745,0.00036004,0.00164366,min250 - necro50,fe molp uptake,molP
1063,81.3216787,-0.161190439,0.435971706,0.462394233,min50 - necro50,fe molp uptake,molP
1064,81.3216787,1.386677429,0.082770073,0.129714294,necro100 - necro50,fe molp uptake,molP
1065,81.3216787,3.811709499,6.90E-05,0.000724547,necro250 - necro50,fe molp uptake,molP
1066,81.3216787,-1.36418464,0.086254731,0.131257199,min100 - psyg100,fe molp uptake,molP
1067,81.3216787,0.867066509,0.192952785,0.25012398,min250 - psyg100,fe molp uptake,molP
1068,81.3216787,-2.564412129,0.005167537,0.015502612,min50 - psyg100,fe molp uptake,molP
1069,81.3216787,-1.225453999,0.110202106,0.156367853,necro100 - psyg100,fe molp uptake,molP
1070,81.3216787,1.317941093,0.093761684,0.138661645,necro250 - psyg100,fe molp uptake,molP
1071,81.3216787,-2.555101972,0.005307835,0.015481184,necro50 - psyg100,fe molp uptake,molP
1072,81.3216787,-3.653240223,0.000129476,0.001045767,min100 - psyg250,fe molp uptake,molP
1073,81.3216787,-1.421989074,0.077514711,0.129191186,min250 - psyg250,fe molp uptake,molP
1074,81.3216787,-4.611805684,2.00E-06,4.19E-05,min50 - psyg250,fe molp uptake,molP
1075,81.3216787,-3.514509582,0.000220283,0.001284986,necro100 - psyg250,fe molp uptake,molP
1076,81.3216787,-0.97111449,0.165745635,0.220294831,necro250 - psyg250,fe molp uptake,molP
1077,81.3216787,-4.737630835,1.08E-06,3.78E-05,necro50 - psyg250,fe molp uptake,molP
1078,81.3216787,-2.289055583,0.011038062,0.027595154,psyg100 - psyg250,fe molp uptake,molP
1079,81.3216787,0.670531433,0.251259538,0.293136127,min100 - psyg50,fe molp uptake,molP
1080,81.3216787,2.901782582,0.00185523,0.006717211,min250 - psyg50,fe molp uptake,molP
1081,81.3216787,-0.744506747,0.22828498,0.278720034,min50 - psyg50,fe molp uptake,molP
1082,81.3216787,0.809262075,0.209182208,0.26147776,necro100 - psyg50,fe molp uptake,molP
1083,81.3216787,3.352657167,0.000400199,0.00175087,necro250 - psyg50,fe molp uptake,molP
1084,81.3216787,-0.615076316,0.269252161,0.310675571,necro50 - psyg50,fe molp uptake,molP
1085,81.3216787,2.034716074,0.020939725,0.043111198,psyg100 - psyg50,fe molp uptake,molP
1086,81.3216787,4.323771656,7.67E-06,0.000115038,psyg250 - psyg50,fe molp uptake,molP
1087,81.3216787,-0.843944735,0.199350144,0.255265429,min100 - smic100,fe molp uptake,molP
1088,81.3216787,1.387306414,0.082674174,0.131527095,min250 - smic100,fe molp uptake,molP
1089,81.3216787,-2.099095412,0.017904245,0.040868386,min50 - smic100,fe molp uptake,molP
1090,81.3216787,-0.705214094,0.240338506,0.286767535,necro100 - smic100,fe molp uptake,molP
1091,81.3216787,1.838180998,0.033017869,0.064201413,necro250 - smic100,fe molp uptake,molP
1092,81.3216787,-2.059072685,0.019743638,0.04146164,necro50 - smic100,fe molp uptake,molP
1093,81.3216787,0.520239905,0.301448188,0.340344728,psyg100 - smic100,fe molp uptake,molP
1094,81.3216787,2.809295488,0.002482503,0.008688759,psyg250 - smic100,fe molp uptake,molP
1095,81.3216787,-1.514476168,0.064952557,0.113666974,psyg50 - smic100,fe molp uptake,molP
1096,81.3216787,-2.092520508,0.01819599,0.040650615,min100 - smic250,fe molp uptake,molP
1097,81.3216787,0.138730641,0.444831502,0.462448591,min250 - smic250,fe molp uptake,molP
1098,81.3216787,-3.215855533,0.000650281,0.002528872,min50 - smic250,fe molp uptake,molP
1099,81.3216787,-1.953789866,0.025363037,0.051213824,necro100 - smic250,fe molp uptake,molP
